label,EconomicsUniqueWordCount,EntertainmentUniqueWordCount,InternationalUniqueWordCount,ScienceAndTechnologyUniqueWordCount,SportsUniqueWordCount,EconomicsRelatedWordCount,EntertainmentRelatedWordCount,ScienceAndTechnologyRelatedWordCount,SportsRelatedWordCount
1,17,36,32,24,12,0,2,0,0
1,20,48,21,28,18,0,11,0,1
1,20,32,25,24,20,0,8,3,0
1,0,5,3,4,1,0,0,0,0
1,27,39,36,29,32,0,4,2,0
1,6,7,13,17,6,0,3,1,0
1,15,22,29,25,18,0,3,0,0
1,6,22,14,15,13,0,4,1,1
1,29,51,37,33,34,0,3,1,0
1,1,3,0,2,0,0,1,1,0
1,9,294,21,196,162,2,33,2,0
1,16,23,15,20,18,0,5,0,0
1,10,11,11,11,8,0,4,0,0
1,36,47,42,40,35,0,2,4,4
1,11,35,9,16,10,0,4,0,0
1,2,4,2,3,3,0,0,0,0
1,21,32,23,22,25,0,0,0,0
1,35,65,61,63,36,0,6,3,2
1,11,17,14,17,11,0,1,0,0
1,0,23,1,8,4,1,1,0,0
1,0,5,0,3,2,0,1,0,0
1,11,29,18,22,21,1,7,4,0
1,33,54,72,55,40,0,1,4,0
1,31,37,37,29,31,0,0,0,1
1,21,31,16,18,10,0,5,4,0
1,13,30,15,15,8,0,7,1,0
1,41,67,53,47,50,0,7,0,1
1,3,10,5,9,7,0,0,0,0
1,23,33,26,32,24,0,7,0,0
1,22,26,30,25,16,0,0,0,3
1,10,46,7,29,14,0,10,0,1
1,2,6,1,3,5,0,0,0,0
1,19,28,28,18,27,0,3,1,0
1,17,34,52,37,36,0,3,3,1
1,14,20,13,15,7,0,2,5,0
1,14,20,12,15,13,0,2,0,1
1,10,6,14,11,8,0,0,0,1
1,16,23,14,20,11,0,2,0,0
1,15,23,22,20,12,0,4,1,0
1,12,35,19,14,16,0,10,0,0
1,20,19,47,17,18,0,0,1,0
1,4,1,1,3,0,0,0,0,0
1,6,14,6,8,5,0,5,1,1
1,10,24,13,16,11,0,4,0,0
1,2,32,3,14,13,0,1,0,0
1,13,15,18,14,15,0,0,0,0
1,14,28,11,17,20,0,7,0,0
1,35,90,60,46,58,0,17,0,0
1,31,38,26,29,25,0,1,0,0
1,18,45,18,17,12,2,8,0,1
1,9,15,1,10,14,2,0,0,1
1,13,16,26,16,11,0,1,1,0
1,7,15,7,10,7,0,2,0,0
1,2,7,3,4,2,1,0,0,0
1,15,20,20,16,20,0,1,0,1
1,6,308,20,221,184,0,42,2,1
1,11,21,20,9,15,0,0,0,0
1,10,39,20,21,6,1,7,0,0
1,21,40,20,28,13,0,10,0,0
1,7,11,8,10,8,0,1,0,0
1,19,20,15,14,10,0,1,0,0
1,1,1,1,1,1,0,0,0,0
1,16,20,20,17,20,0,0,0,0
1,0,4,2,4,1,0,0,0,0
1,4,34,2,12,12,0,2,0,0
1,16,26,12,16,13,0,7,1,0
1,9,15,12,13,6,0,3,0,0
1,14,33,21,19,11,0,2,1,3
1,11,19,18,15,15,0,3,1,1
1,3,40,4,13,15,0,1,0,0
1,42,127,61,74,70,0,12,2,4
1,10,20,12,12,12,0,4,0,0
1,28,52,65,48,43,0,1,0,1
1,7,6,4,6,2,0,1,0,0
1,5,11,8,10,5,0,0,0,0
1,7,14,14,6,5,0,1,0,0
1,15,22,18,20,14,0,0,4,0
1,1,3,1,2,2,0,0,0,0
1,39,57,44,49,29,0,3,1,0
1,13,20,18,12,12,0,3,0,0
1,20,25,15,16,10,0,0,0,0
1,6,299,20,210,176,1,43,3,0
1,14,661,38,426,319,2,50,5,1
1,11,41,19,21,28,1,10,4,0
1,9,17,14,16,12,0,4,1,0
1,18,37,27,28,15,1,6,1,0
1,1,3,2,3,2,0,0,0,1
1,12,21,16,16,10,0,1,0,0
1,16,26,16,15,9,0,3,0,0
1,11,18,17,15,6,0,6,1,0
1,2,3,4,4,1,0,1,1,0
1,16,32,15,21,13,0,6,3,0
1,21,40,24,31,16,1,8,0,0
1,1,3,0,4,2,0,0,1,0
1,22,28,35,24,19,0,4,1,0
1,15,24,23,12,20,0,1,0,0
1,5,12,6,5,5,0,4,0,0
1,17,20,19,13,15,0,1,1,0
1,9,16,17,14,9,0,3,3,0
1,0,37,1,11,9,0,2,0,0
1,4,11,5,4,6,0,0,0,0
1,0,22,0,19,4,0,0,0,0
1,22,148,24,88,67,1,27,5,0
1,15,29,23,25,19,0,0,0,0
1,11,20,9,11,7,0,1,1,1
1,4,9,6,5,3,0,1,0,0
1,13,23,16,15,10,0,6,0,1
1,23,26,32,20,23,0,0,2,1
1,13,20,10,17,6,0,7,0,0
1,6,10,9,6,14,0,0,1,2
1,11,20,10,10,10,0,4,0,0
1,12,25,12,17,9,5,5,0,0
1,15,686,42,448,329,6,54,4,1
1,17,37,13,20,9,0,11,1,0
1,1,26,1,6,3,0,1,0,0
1,11,11,10,15,8,2,0,0,0
1,9,20,13,17,10,0,4,0,0
1,20,30,20,26,19,0,1,1,0
1,0,21,1,5,6,1,0,0,0
1,10,29,17,14,10,0,12,0,0
1,3,38,3,14,8,0,2,1,0
1,1,34,2,14,10,0,1,0,0
1,1,3,0,4,2,0,1,1,0
1,32,83,40,47,41,0,16,2,0
1,10,11,10,8,8,0,1,0,0
1,16,30,21,22,8,0,5,0,0
1,11,392,19,263,215,0,49,5,0
1,1,5,1,3,4,0,0,0,0
1,13,44,22,22,13,0,16,0,0
1,28,30,35,20,26,1,0,1,0
1,18,64,17,43,45,0,7,0,0
1,18,32,26,25,16,0,5,2,1
1,22,43,36,26,14,0,8,0,1
1,10,15,11,13,8,0,0,1,0
1,18,19,22,14,17,0,4,0,0
1,25,41,28,24,22,0,0,6,0
1,17,39,28,25,13,0,3,0,0
1,9,12,10,8,13,0,0,1,1
1,11,22,16,10,4,0,5,1,0
1,9,12,10,10,12,0,0,0,0
1,12,14,28,14,10,0,3,1,0
1,10,11,12,11,11,0,2,0,0
1,26,43,34,36,24,0,1,0,0
1,12,51,17,25,16,0,11,0,0
1,47,39,70,33,32,0,1,5,0
1,12,32,15,14,13,0,4,0,0
1,15,31,18,26,14,0,2,0,0
1,7,362,24,213,165,1,33,2,0
1,61,133,60,103,38,4,42,0,3
1,13,16,17,12,15,0,0,0,0
1,5,22,12,10,9,0,7,0,0
1,5,8,10,7,9,2,0,0,0
1,23,24,23,27,12,1,0,3,0
1,6,18,9,8,7,1,3,0,0
1,16,30,21,19,15,0,5,0,0
1,11,12,11,11,9,0,0,0,0
1,6,7,4,8,3,0,2,2,0
1,6,9,6,5,4,0,3,0,0
1,24,20,16,16,15,0,2,0,0
1,24,43,21,26,18,0,11,0,3
1,15,19,18,23,14,0,2,1,0
1,14,30,17,16,7,0,4,1,0
1,9,9,13,14,6,1,0,1,0
1,6,14,8,8,7,0,3,0,0
1,27,45,25,30,22,0,7,3,0
1,21,52,37,23,26,0,11,0,0
1,9,15,13,6,11,0,0,0,0
1,26,34,32,20,24,0,1,1,2
1,8,15,12,13,8,1,0,0,0
1,19,20,28,20,15,0,5,0,0
1,8,14,13,15,8,0,2,1,0
1,4,13,11,14,6,1,3,0,0
1,9,18,11,10,4,0,5,0,0
1,9,20,15,18,11,0,4,0,0
1,14,40,34,21,20,0,2,1,0
1,11,25,13,20,17,0,10,0,0
1,24,21,24,22,21,0,0,1,1
1,9,9,11,8,11,0,2,0,0
1,4,7,6,4,4,0,0,0,0
1,9,19,11,9,5,0,3,0,0
1,12,45,15,22,9,0,9,1,0
1,54,66,61,50,51,1,0,1,0
1,3,6,2,4,3,0,0,0,0
1,11,18,16,15,11,1,0,1,0
1,12,24,18,17,15,0,6,0,0
1,9,10,4,7,5,0,1,0,0
1,11,34,13,22,10,0,6,0,0
1,9,13,13,11,4,0,0,0,0
1,8,283,22,196,163,1,38,2,1
1,2,13,4,8,1,0,0,0,0
1,10,14,14,7,9,0,1,0,0
1,13,48,9,35,22,0,5,0,0
1,8,393,21,262,211,0,44,3,1
1,9,15,13,15,8,0,0,1,0
1,7,8,6,7,6,0,1,1,0
1,15,27,31,19,22,1,1,0,0
1,15,18,19,13,49,0,0,0,5
1,1,3,1,2,2,0,0,0,0
1,19,31,28,41,9,0,0,0,0
1,18,13,18,16,7,0,1,1,0
1,15,18,19,21,13,0,4,1,0
1,33,32,29,29,22,6,1,0,0
1,1,78,17,44,22,0,0,0,2
1,4,6,5,4,5,0,0,0,0
1,4,6,8,8,4,0,2,0,0
1,15,637,38,407,289,1,32,3,2
1,25,51,32,33,31,0,2,1,0
1,3,8,2,8,6,0,1,1,0
1,12,21,18,22,16,0,0,1,1
1,1,8,0,3,4,0,0,0,0
1,3,9,5,7,6,0,6,0,0
1,26,34,32,29,24,1,4,2,1
1,9,27,10,11,11,0,4,0,0
1,28,28,32,29,27,1,1,0,0
1,9,26,13,14,9,0,5,0,0
1,9,21,12,11,4,0,2,0,0
1,3,6,2,3,3,0,1,0,0
1,19,37,29,27,27,0,3,0,0
1,22,18,28,19,17,1,0,0,1
1,14,17,15,12,10,0,1,0,0
1,5,362,17,239,220,0,44,4,14
1,6,24,31,22,17,0,0,1,0
1,8,12,15,10,12,0,0,1,0
1,6,9,7,6,7,0,0,0,0
1,127,205,132,240,127,3,3,0,3
1,19,44,24,21,14,0,9,0,10
1,19,57,34,28,20,0,11,1,0
1,9,18,12,7,5,0,2,0,0
1,21,24,22,15,25,0,2,0,0
1,28,30,43,34,30,1,0,0,1
1,10,16,8,8,9,0,1,0,0
1,20,24,46,18,13,1,4,0,0
1,1,3,2,3,2,0,0,0,0
1,0,69,15,40,20,0,0,0,0
1,3,5,5,4,2,0,1,0,0
1,7,12,5,7,4,0,0,0,0
1,0,8,2,3,2,0,2,0,0
1,17,22,20,14,12,0,6,0,0
1,39,46,36,31,19,0,11,4,0
1,8,16,9,11,6,0,3,0,0
1,6,11,16,9,8,0,1,0,0
1,2,6,4,4,1,0,0,0,0
1,7,22,6,9,10,0,7,0,0
1,30,32,29,22,25,0,9,1,0
1,1,68,14,37,19,0,0,0,0
1,88,114,86,80,86,4,7,5,2
1,14,25,21,16,14,0,1,0,0
1,11,21,12,18,7,0,1,0,0
1,26,30,40,17,24,0,0,4,0
1,11,23,12,16,13,0,6,0,0
1,14,24,21,19,7,1,3,0,0
1,5,1,4,5,5,0,0,0,0
1,7,11,14,15,9,0,0,0,0
1,9,27,19,15,7,1,4,0,0
1,4,16,7,5,5,0,6,0,0
1,25,53,26,26,18,0,4,3,1
1,21,35,20,18,12,0,5,0,0
1,5,8,5,6,4,0,5,0,0
1,1,3,1,2,2,0,0,0,0
1,12,27,17,15,17,0,9,0,0
1,11,17,13,17,7,0,0,0,0
1,2,5,1,5,3,0,0,1,0
1,11,17,14,16,13,0,1,2,0
1,5,8,5,4,5,0,0,0,0
1,20,31,25,23,14,0,0,0,0
1,13,10,21,17,9,1,2,2,0
1,0,20,0,9,7,0,1,0,0
1,9,13,15,11,11,0,1,0,0
1,5,4,5,6,4,0,0,0,1
1,21,37,27,21,19,0,7,0,0
1,20,31,32,29,26,0,0,0,2
1,41,52,62,37,33,0,5,1,2
1,1,5,0,4,2,0,1,1,0
1,2,4,3,3,3,0,0,0,0
1,2,3,1,4,3,1,1,1,0
1,29,46,34,36,29,0,4,2,0
1,14,25,17,13,14,0,7,0,0
1,8,21,5,6,7,0,0,0,0
1,14,37,27,23,15,0,9,0,0
1,9,11,9,13,12,0,0,0,2
1,3,25,3,6,9,0,0,0,2
1,3,6,7,3,4,0,0,0,0
1,6,7,6,8,8,1,0,0,0
1,4,21,1,3,4,0,12,1,0
1,10,23,13,12,13,8,9,0,0
1,13,29,15,16,9,0,3,0,0
1,9,19,13,6,2,0,0,0,0
1,3,8,3,5,5,0,1,0,1
1,7,14,11,4,3,0,1,0,0
1,1,6,2,3,3,0,0,0,0
1,57,112,70,74,39,0,21,3,1
1,17,24,16,20,16,1,2,0,1
1,14,26,21,27,23,0,2,0,0
1,19,33,27,23,25,0,0,0,0
1,4,17,13,11,10,0,5,0,0
1,2,9,5,6,2,0,1,3,1
1,15,20,17,17,16,1,0,0,0
1,0,31,1,12,10,1,2,0,0
1,12,647,37,400,276,1,38,2,2
1,6,11,11,9,10,0,0,0,0
1,24,70,53,32,43,0,10,2,0
1,3,14,4,4,1,0,2,0,1
1,17,25,17,16,11,0,0,0,0
1,14,22,26,13,13,0,4,0,0
1,12,14,14,10,10,0,1,0,1
1,30,49,46,39,37,0,1,0,0
1,35,12,35,38,10,1,0,0,0
1,1,4,0,3,5,0,1,0,0
1,10,16,8,12,11,0,6,1,0
1,13,23,19,19,11,0,3,0,0
1,9,22,14,11,14,0,5,0,0
1,20,36,27,29,37,0,1,2,5
1,16,24,24,27,17,0,3,0,0
1,15,20,16,21,9,2,2,0,0
1,6,14,9,6,5,0,1,0,0
1,14,640,42,414,308,4,42,3,2
1,3,5,2,1,2,0,1,0,0
1,6,15,11,11,11,0,5,0,0
1,16,26,20,19,20,0,3,0,1
1,13,30,17,15,12,0,1,0,0
1,1,73,17,41,23,0,0,0,0
1,32,31,63,28,28,1,0,1,4
1,2,6,2,4,5,0,0,0,0
1,42,99,53,47,56,0,30,1,2
1,5,16,6,12,9,0,0,0,0
1,14,38,13,22,11,0,10,1,0
1,35,39,48,43,34,0,2,0,0
1,7,18,16,6,7,0,0,0,0
1,8,20,14,12,8,0,2,0,0
1,24,14,14,23,11,2,2,1,0
1,0,42,1,20,12,1,2,0,0
1,21,26,26,24,19,1,1,0,0
1,10,21,14,10,7,0,3,0,0
1,46,46,24,38,83,0,0,0,19
1,19,23,34,20,17,1,2,0,0
1,9,21,12,6,10,0,4,0,0
1,9,17,10,11,6,0,2,0,0
1,17,45,22,39,20,0,1,2,0
1,19,26,37,16,24,0,1,1,1
1,6,15,13,9,6,0,6,1,0
1,11,27,17,14,8,0,6,0,1
1,0,3,1,1,2,0,0,0,0
1,12,28,18,16,15,0,0,0,0
1,5,8,5,3,2,0,2,0,0
1,15,28,16,12,5,0,7,0,0
1,8,10,9,11,10,0,1,1,0
1,3,4,1,2,2,0,1,0,0
1,14,21,15,15,18,0,0,1,0
1,30,41,34,33,22,0,1,0,1
1,20,37,13,28,14,0,14,0,0
1,21,23,29,18,17,1,3,0,2
1,5,12,8,7,4,0,1,0,0
1,12,330,26,206,163,1,24,2,2
1,2,4,1,4,3,0,0,0,0
1,21,36,35,27,22,0,2,6,1
1,12,25,13,15,13,0,8,1,0
1,6,28,11,5,14,0,14,3,1
1,12,18,16,13,23,0,7,3,0
1,23,30,30,27,17,0,0,1,0
1,11,16,8,9,3,0,0,1,0
1,14,22,21,15,16,0,3,0,0
1,12,16,13,14,3,0,3,0,2
1,1,3,0,4,2,0,0,1,0
1,6,12,7,7,3,0,5,0,0
1,5,8,7,6,3,0,2,0,1
1,0,5,0,3,1,0,0,0,0
1,15,33,20,25,16,0,2,0,0
1,14,32,30,28,19,0,0,0,0
1,0,5,0,3,2,0,1,0,0
1,10,272,22,189,151,0,31,1,0
1,1,30,2,13,10,0,1,0,1
1,27,74,30,43,35,0,17,1,0
1,13,15,18,13,14,0,0,3,0
1,33,33,46,32,29,1,3,5,1
1,8,20,8,19,15,0,8,0,0
1,2,4,7,5,4,0,0,0,0
1,24,28,38,26,27,0,1,2,0
1,15,22,14,11,19,0,0,0,1
1,19,21,23,25,12,0,1,0,0
1,12,29,12,12,6,0,7,1,0
1,19,20,24,22,12,4,3,0,0
1,7,5,4,4,4,0,0,0,0
1,5,16,9,8,8,1,0,0,0
1,1,7,1,3,2,0,0,0,0
1,5,14,7,5,2,2,4,0,1
1,6,5,11,8,4,0,0,2,0
1,34,50,25,30,33,0,5,4,2
1,22,21,19,18,12,2,0,0,0
1,12,23,21,22,21,0,2,0,0
1,19,26,21,20,16,0,0,0,0
1,15,20,20,17,12,0,1,1,0
1,4,7,11,7,3,0,0,0,0
1,5,10,5,5,4,0,0,0,0
1,5,11,12,9,7,0,2,0,0
1,8,27,11,10,7,0,5,0,0
1,1,34,1,10,8,0,2,0,0
1,21,23,28,21,20,0,0,1,0
1,1,5,1,4,6,0,1,0,0
1,9,24,11,17,12,0,1,3,0
1,2,11,6,4,6,0,5,0,0
1,12,11,9,15,10,0,0,1,0
1,17,25,24,15,14,0,0,0,0
1,15,21,27,25,12,0,0,0,0
1,9,36,9,11,7,0,14,0,1
1,0,43,2,14,11,0,2,0,2
1,23,50,40,32,28,0,0,0,0
1,18,24,37,21,21,0,0,1,0
1,5,21,12,14,7,0,9,0,0
1,18,23,16,19,8,0,6,3,0
1,41,42,43,46,36,1,1,2,0
1,13,29,13,14,14,0,2,0,0
1,8,34,17,18,13,0,11,0,0
1,14,35,19,20,15,1,10,0,0
1,13,19,13,18,8,0,1,0,0
1,6,17,7,4,7,0,8,0,0
1,21,45,29,31,24,0,11,1,0
1,23,17,21,16,12,0,0,1,0
1,10,16,23,14,12,0,3,0,2
1,7,20,12,14,9,0,5,0,0
1,6,11,11,11,13,0,1,3,6
1,16,28,19,22,17,0,6,1,0
1,8,346,18,230,197,0,46,3,1
1,4,8,1,5,5,0,0,0,0
1,15,26,15,16,13,0,4,0,0
1,2,45,4,12,9,0,3,0,2
1,10,38,20,16,17,0,13,0,0
1,13,20,24,19,14,0,5,2,0
1,9,13,9,9,10,0,0,0,0
1,6,16,5,8,7,0,1,1,1
1,7,24,10,21,12,0,2,0,0
1,27,40,37,30,38,0,0,1,0
1,7,12,5,8,4,0,0,0,0
1,25,23,16,11,13,3,1,2,0
1,5,7,4,4,8,0,0,0,0
1,5,18,11,12,6,0,5,0,1
1,1,2,0,1,0,0,0,0,0
1,53,133,61,73,66,0,37,4,0
1,9,29,17,13,7,1,3,0,2
1,5,13,12,9,17,0,2,0,4
1,10,13,9,5,8,0,0,0,0
1,17,21,20,11,17,0,0,0,0
1,45,79,63,63,37,0,11,0,6
1,4,6,8,5,4,0,1,0,0
1,1,3,0,2,1,0,0,1,0
1,12,23,13,13,9,0,8,1,0
1,6,26,14,15,9,0,10,0,3
1,16,24,19,15,12,0,0,0,0
1,7,15,18,13,9,0,1,0,0
1,31,48,49,41,27,0,5,0,0
1,142,234,192,201,148,1,42,2,0
1,32,49,27,45,31,1,1,0,3
1,9,13,12,9,4,0,1,0,0
1,8,18,11,14,8,1,5,0,0
1,17,29,23,25,19,0,2,1,0
1,16,37,16,18,12,3,20,1,1
1,8,12,11,9,9,1,0,2,0
1,5,19,6,11,8,0,3,1,0
1,7,21,9,15,9,0,4,0,0
1,19,41,24,17,12,0,5,0,0
1,20,31,20,28,11,0,1,0,0
1,2,6,4,4,3,0,1,0,0
1,9,10,12,8,9,0,0,2,0
1,60,133,81,53,75,0,37,3,0
1,3,17,6,7,5,0,4,0,0
1,10,16,10,10,3,0,3,0,2
1,9,16,8,13,9,0,8,1,0
1,6,21,10,9,9,0,5,0,0
1,2,14,6,10,8,0,1,0,0
1,12,17,21,12,12,0,0,1,0
1,40,46,46,41,42,0,2,3,0
1,2,5,7,8,3,0,0,0,0
1,1,62,12,35,19,0,0,0,0
1,16,32,27,24,24,0,5,2,0
1,13,660,37,430,325,1,55,5,2
1,2,2,1,1,3,0,0,0,0
1,3,10,5,5,2,0,1,0,0
1,140,258,128,94,217,0,3,1,0
1,7,20,6,9,6,0,0,0,0
1,7,13,17,16,7,0,1,0,0
1,15,23,19,16,8,0,2,0,0
1,19,21,16,17,12,0,1,1,0
1,5,304,21,218,183,1,45,3,2
1,1,5,0,4,2,0,1,1,0
1,15,24,19,16,10,0,3,0,0
1,16,19,16,18,17,0,0,1,0
1,17,28,12,23,6,0,6,3,0
1,1,4,2,4,3,0,0,0,0
1,48,89,67,62,40,0,26,4,2
1,10,24,30,15,13,0,1,0,0
1,17,28,19,20,13,0,1,0,0
1,4,14,6,8,4,0,7,0,0
1,25,54,30,32,23,0,11,1,2
1,12,19,18,11,14,0,2,0,0
1,5,7,7,5,4,0,1,0,0
1,9,17,19,18,7,0,0,2,0
1,17,32,26,19,12,0,0,0,1
1,127,252,158,177,134,0,3,7,0
1,6,20,14,14,5,0,2,1,3
1,2,14,7,8,3,0,0,0,0
1,40,60,39,40,25,2,10,1,2
1,2,4,1,5,3,0,0,1,0
1,20,29,27,23,12,0,1,0,1
1,1,2,2,2,0,0,0,0,0
1,7,23,11,12,9,0,8,0,1
1,13,15,12,9,8,0,2,0,0
1,4,15,7,6,5,0,3,0,0
1,40,81,58,53,40,0,22,0,3
1,11,30,16,15,17,1,4,0,2
1,61,55,80,58,50,4,1,5,4
1,5,18,11,15,8,0,4,0,0
1,14,19,15,16,9,0,1,1,1
1,42,81,64,49,51,0,4,6,3
1,70,160,94,95,49,0,26,1,0
1,15,19,15,19,13,0,2,0,2
1,11,21,17,17,10,0,2,1,0
1,9,20,18,18,10,0,6,5,0
1,7,14,11,13,4,0,0,0,0
1,4,4,4,2,1,0,0,0,0
1,17,36,25,25,29,0,2,0,0
1,12,21,23,24,9,0,1,1,0
1,56,132,84,69,77,0,19,0,0
1,7,13,12,11,11,0,1,0,0
1,13,34,22,22,20,0,3,0,1
1,11,16,15,10,8,0,3,1,0
1,8,31,9,18,7,0,9,0,0
1,17,43,22,14,20,0,19,1,0
1,9,26,22,21,18,0,4,1,2
1,29,40,23,42,13,0,1,1,0
1,9,34,12,13,30,0,7,0,0
1,18,25,23,28,14,0,4,2,0
1,6,12,9,7,6,0,2,0,0
1,11,51,14,13,13,0,15,0,1
1,9,25,15,17,8,0,6,0,0
1,31,38,32,25,35,0,3,0,0
1,12,32,19,21,12,0,3,0,0
1,5,9,6,10,3,0,0,0,0
1,9,18,14,7,5,0,6,0,0
1,3,36,3,19,13,1,1,1,0
1,4,7,6,3,3,0,0,0,0
1,7,10,9,9,6,0,0,2,0
1,11,17,13,11,8,0,2,0,0
1,2,6,4,4,1,0,0,0,0
1,25,47,27,22,22,0,10,0,0
1,10,22,14,12,4,0,4,1,0
1,18,24,21,20,21,0,0,3,0
1,0,38,1,14,11,1,3,0,0
1,9,9,9,9,4,0,1,1,0
1,0,2,0,2,0,0,1,0,0
1,14,11,16,12,6,0,0,0,0
1,22,24,32,18,25,1,0,2,0
1,1,6,4,5,2,0,1,0,0
1,5,238,20,161,128,0,28,1,1
1,1,3,0,4,2,0,0,1,0
1,12,23,15,14,15,0,4,0,0
1,7,13,13,10,6,0,2,0,0
1,28,52,37,35,30,0,11,0,2
1,14,34,12,10,16,0,5,0,0
1,5,29,11,20,10,0,2,0,0
1,38,49,42,40,33,0,0,0,0
1,4,5,5,4,5,0,0,0,0
1,11,23,8,12,10,0,2,1,0
1,47,66,50,67,33,0,3,0,0
1,6,3,6,4,2,0,0,0,0
1,6,306,21,209,175,1,40,2,1
1,9,14,15,13,8,0,2,0,0
1,4,9,8,11,5,0,0,0,0
1,1,84,19,47,24,0,0,0,2
1,25,24,32,24,20,1,0,3,0
1,14,34,38,40,14,0,10,0,0
1,2,5,2,3,3,0,0,0,0
1,13,12,16,13,9,0,0,0,0
1,26,27,38,22,25,0,1,2,1
1,14,677,41,440,329,4,48,3,2
1,39,51,37,53,27,4,10,0,2
1,11,31,10,16,12,0,12,2,0
1,7,18,10,8,5,0,0,0,0
1,10,11,17,11,10,0,0,0,0
1,7,26,19,18,15,0,4,1,0
1,12,17,20,14,17,0,5,0,0
1,8,31,11,8,8,0,10,0,0
1,1,5,1,3,5,0,0,0,0
1,7,18,11,14,7,0,0,0,1
1,21,45,29,33,17,0,1,0,0
1,15,23,22,15,18,0,1,1,0
1,8,11,10,8,7,0,0,0,1
1,12,17,19,15,14,0,0,1,0
1,23,19,21,21,16,0,1,0,0
1,92,162,110,118,79,1,10,8,1
1,1,2,1,3,1,0,0,0,0
1,12,37,16,19,13,0,8,0,0
1,13,29,26,23,18,0,3,0,0
1,7,19,16,10,4,0,6,0,1
1,3,138,34,66,45,1,1,0,0
1,34,48,32,34,32,0,7,2,0
1,11,17,18,13,15,0,0,0,0
1,0,30,1,15,11,2,2,0,0
1,1,10,12,9,9,0,0,0,0
1,18,25,19,21,11,0,7,0,0
1,13,65,26,22,15,0,26,0,0
1,28,14,20,18,12,2,2,4,0
1,1,77,16,42,21,0,0,0,0
1,19,25,21,24,12,0,1,0,0
1,7,26,12,10,5,0,7,0,0
1,8,8,3,6,2,0,0,0,0
1,5,302,21,217,182,0,45,3,2
1,5,14,5,9,7,0,8,1,0
1,15,25,26,23,13,0,1,0,1
1,20,31,25,26,24,2,2,4,2
1,19,790,45,520,388,2,55,6,0
1,22,25,25,21,22,0,1,0,1
1,38,55,51,35,43,0,1,0,0
1,7,17,11,9,8,0,3,0,0
1,5,26,12,12,8,0,8,1,0
1,14,17,21,13,14,0,0,4,0
1,2,9,6,6,5,1,3,0,0
1,9,17,10,12,7,0,5,1,0
1,11,14,13,18,8,0,1,0,0
1,9,12,8,7,6,0,1,0,0
1,9,19,16,26,8,0,1,0,0
1,7,309,17,206,168,1,28,4,3
1,22,41,29,33,24,0,10,0,0
1,65,110,95,94,56,0,6,1,1
1,18,21,36,11,20,0,0,2,1
1,35,57,44,44,30,0,7,0,0
1,32,53,51,37,33,0,5,1,0
1,8,26,12,12,9,0,6,0,0
1,12,36,20,18,11,3,5,0,0
1,15,23,17,26,10,0,2,3,0
1,19,25,23,24,14,0,1,0,0
1,14,21,13,10,10,0,3,1,2
1,1,1,0,0,1,0,0,0,0
1,7,14,16,16,7,0,2,1,0
1,25,29,30,23,25,0,7,0,2
1,13,31,21,15,10,0,6,1,0
1,5,15,17,16,7,0,2,0,2
1,21,37,24,29,13,0,7,0,0
1,11,31,11,15,7,0,5,1,0
1,11,11,19,13,6,0,2,0,0
1,43,71,56,52,62,0,10,1,0
1,12,27,18,14,9,0,5,0,0
1,13,38,21,25,13,0,8,3,0
1,12,47,16,20,19,0,6,1,0
1,21,30,28,24,19,0,0,0,0
1,16,25,23,24,12,0,1,0,0
1,20,38,26,18,19,0,1,0,0
1,10,11,39,12,10,0,2,1,0
1,8,11,13,9,6,0,0,0,0
1,6,12,14,11,8,0,0,1,0
1,23,27,25,23,21,0,1,1,1
1,13,26,15,15,16,0,7,0,0
1,25,34,29,31,17,0,3,0,0
1,6,14,8,7,2,0,1,0,0
1,13,30,12,14,6,0,4,0,0
1,15,37,24,23,20,0,7,0,0
1,13,13,18,11,18,0,4,0,0
1,0,5,0,4,4,0,1,0,0
1,12,32,17,14,11,0,5,0,0
2,9,10,16,9,9,0,0,1,0
2,41,32,52,41,36,1,0,1,0
2,27,36,54,38,32,0,3,0,0
2,7,10,18,8,9,0,0,0,0
2,30,29,43,25,25,0,0,2,0
2,19,27,67,28,14,0,0,1,0
2,20,19,36,22,25,0,0,2,0
2,8,11,21,11,6,0,0,0,0
2,36,48,56,49,35,0,3,3,1
2,38,30,69,39,30,0,1,2,3
2,28,22,43,27,25,4,0,0,0
2,8,7,15,10,4,0,0,2,0
2,18,23,41,24,22,0,0,0,3
2,15,11,26,17,8,0,0,0,0
2,26,19,33,16,16,2,0,0,2
2,29,45,103,41,39,0,0,4,5
2,10,10,41,16,10,1,0,0,0
2,9,6,10,6,7,0,0,0,0
2,12,1,8,8,3,0,0,1,0
2,12,15,30,16,16,0,2,0,1
2,34,31,68,32,22,0,1,0,1
2,49,9,32,35,12,1,1,0,0
2,5,6,10,6,5,0,0,0,0
2,26,20,43,23,13,0,0,1,0
2,22,21,42,19,27,1,0,0,0
2,25,22,55,26,23,0,0,0,0
2,42,35,50,39,22,0,0,0,2
2,12,16,24,15,10,0,0,0,0
2,13,12,20,18,11,0,0,0,0
2,20,17,41,12,20,0,0,0,0
2,20,21,53,23,17,0,0,5,1
2,32,21,45,27,14,3,0,0,1
2,34,31,49,25,36,0,0,0,2
2,4,6,9,5,4,0,0,0,0
2,38,36,42,32,31,0,0,1,0
2,10,8,25,14,5,0,0,0,0
